2025-10-02 10:44:13,613 | INFO | root | Using device: cuda
2025-10-02 12:13:43,891 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2093; skipping batch. preds range=[-0.1004, 483.2500] targets range=[0.0000, 819.0000]
2025-10-02 12:13:43,923 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2094; skipping batch. preds range=[0.0000, 375.0000] targets range=[8.1000, 893.0000]
2025-10-02 12:13:43,951 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2095; skipping batch. preds range=[0.0000, 470.5000] targets range=[2.2000, 951.0000]
2025-10-02 12:13:43,974 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2096; skipping batch. preds range=[0.0000, 466.0000] targets range=[1.8000, 812.0000]
2025-10-02 12:13:43,997 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2097; skipping batch. preds range=[0.0000, 154.7500] targets range=[0.1000, 900.0000]
2025-10-02 12:13:44,020 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2098; skipping batch. preds range=[0.0000, 155.7500] targets range=[0.0000, 862.0000]
2025-10-02 12:13:44,043 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2099; skipping batch. preds range=[0.0000, 512.0000] targets range=[13.9000, 818.0000]
2025-10-02 12:13:47,989 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2100; skipping batch. preds range=[0.0000, 461.5000] targets range=[9.5000, 978.0000]
2025-10-02 12:13:48,028 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2101; skipping batch. preds range=[0.0000, 492.7500] targets range=[0.0000, 957.0000]
2025-10-02 12:13:48,062 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2102; skipping batch. preds range=[0.0000, 462.0000] targets range=[1.5000, 925.0000]
2025-10-02 12:13:48,093 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2103; skipping batch. preds range=[0.0000, 468.7500] targets range=[8.7000, 878.0000]
2025-10-02 12:13:48,116 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2104; skipping batch. preds range=[0.0000, 497.5000] targets range=[56.9000, 932.0000]
2025-10-02 12:13:48,138 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2105; skipping batch. preds range=[0.0000, 225.5000] targets range=[6.8000, 843.0000]
2025-10-02 12:13:48,162 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2106; skipping batch. preds range=[0.0000, 271.2500] targets range=[13.4000, 740.0000]
2025-10-02 12:13:48,184 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2107; skipping batch. preds range=[0.0000, 461.2500] targets range=[3.3000, 1038.0000]
2025-10-02 12:13:52,041 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2108; skipping batch. preds range=[0.0000, 475.5000] targets range=[0.4000, 807.0000]
2025-10-02 12:13:52,084 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2109; skipping batch. preds range=[0.0000, 166.3750] targets range=[0.0000, 1035.0000]
2025-10-02 12:13:52,117 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2110; skipping batch. preds range=[0.0000, 459.0000] targets range=[0.2000, 1010.0000]
2025-10-02 12:13:52,145 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2111; skipping batch. preds range=[0.0000, 487.5000] targets range=[74.7000, 1058.0000]
2025-10-02 12:13:52,172 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2112; skipping batch. preds range=[0.0000, 473.5000] targets range=[0.0000, 941.0000]
2025-10-02 12:13:52,195 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2113; skipping batch. preds range=[-0.2556, 464.0000] targets range=[8.4000, 951.0000]
2025-10-02 12:13:52,219 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2114; skipping batch. preds range=[0.0000, 491.0000] targets range=[0.0000, 764.7000]
2025-10-02 12:13:52,242 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2115; skipping batch. preds range=[0.0000, 458.2500] targets range=[3.3000, 816.0000]
2025-10-02 12:13:56,276 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2116; skipping batch. preds range=[0.0000, 206.5000] targets range=[31.3000, 870.0000]
2025-10-02 12:13:56,321 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2117; skipping batch. preds range=[0.0000, 468.5000] targets range=[31.5000, 821.0000]
2025-10-02 12:13:56,354 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2118; skipping batch. preds range=[0.0000, 477.5000] targets range=[31.9000, 1152.0000]
2025-10-02 12:13:56,386 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2119; skipping batch. preds range=[0.0000, 492.7500] targets range=[4.6000, 951.0000]
2025-10-02 12:13:56,412 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2120; skipping batch. preds range=[0.0000, 438.7500] targets range=[5.4000, 950.0000]
2025-10-02 12:13:56,437 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2121; skipping batch. preds range=[0.0000, 497.0000] targets range=[0.8000, 864.0000]
2025-10-02 12:13:56,461 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2122; skipping batch. preds range=[0.0000, 510.0000] targets range=[0.0000, 986.0000]
2025-10-02 12:13:56,484 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2123; skipping batch. preds range=[0.0000, 482.2500] targets range=[19.5000, 951.0000]
2025-10-02 12:14:00,519 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2124; skipping batch. preds range=[0.0000, 457.5000] targets range=[8.6000, 767.7000]
2025-10-02 12:14:00,563 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2125; skipping batch. preds range=[0.0000, 477.0000] targets range=[0.0000, 724.2000]
2025-10-02 12:14:00,593 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2126; skipping batch. preds range=[0.0000, 531.5000] targets range=[13.9000, 902.0000]
2025-10-02 12:14:00,620 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2127; skipping batch. preds range=[0.0000, 459.5000] targets range=[20.3000, 897.0000]
2025-10-02 12:14:00,645 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2128; skipping batch. preds range=[0.0000, 476.0000] targets range=[37.1000, 763.7000]
2025-10-02 12:14:00,668 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2129; skipping batch. preds range=[0.0000, 435.7500] targets range=[0.0000, 809.0000]
2025-10-02 12:14:00,691 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2130; skipping batch. preds range=[0.0000, 433.5000] targets range=[14.2000, 912.0000]
2025-10-02 12:14:00,714 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2131; skipping batch. preds range=[0.0000, 218.0000] targets range=[39.2000, 778.4000]
2025-10-02 12:14:05,635 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2132; skipping batch. preds range=[0.0000, 269.7500] targets range=[5.3000, 931.0000]
2025-10-02 12:14:05,676 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2133; skipping batch. preds range=[0.0000, 219.2500] targets range=[51.0000, 939.0000]
2025-10-02 12:14:05,716 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2134; skipping batch. preds range=[0.0000, 488.2500] targets range=[12.3000, 1063.0000]
2025-10-02 12:14:05,771 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2135; skipping batch. preds range=[0.0000, 432.7500] targets range=[19.6000, 915.0000]
2025-10-02 12:14:05,808 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2136; skipping batch. preds range=[0.0000, 459.5000] targets range=[7.8000, 898.0000]
2025-10-02 12:14:05,851 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2137; skipping batch. preds range=[-1.9268, 459.5000] targets range=[3.2000, 896.0000]
2025-10-02 12:14:05,907 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2138; skipping batch. preds range=[-0.0231, 464.0000] targets range=[2.5000, 865.0000]
2025-10-02 12:14:05,946 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2139; skipping batch. preds range=[-0.9751, 144.6250] targets range=[0.3000, 779.0000]
2025-10-02 12:14:10,217 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2140; skipping batch. preds range=[-0.7031, 502.7500] targets range=[20.2000, 844.0000]
2025-10-02 12:14:10,262 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2141; skipping batch. preds range=[-1.0723, 492.0000] targets range=[41.2000, 1029.0000]
2025-10-02 12:14:10,298 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2142; skipping batch. preds range=[0.0000, 486.0000] targets range=[0.0000, 940.0000]
2025-10-02 12:14:10,329 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2143; skipping batch. preds range=[0.0000, 472.7500] targets range=[1.3000, 888.0000]
2025-10-02 12:14:10,355 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2144; skipping batch. preds range=[0.0000, 500.5000] targets range=[114.8000, 950.0000]
2025-10-02 12:14:10,379 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2145; skipping batch. preds range=[0.0000, 434.0000] targets range=[4.4000, 785.8000]
2025-10-02 12:14:10,403 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2146; skipping batch. preds range=[0.0000, 459.0000] targets range=[40.6000, 943.0000]
2025-10-02 12:14:10,426 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2147; skipping batch. preds range=[0.0000, 183.1250] targets range=[62.9000, 819.0000]
2025-10-02 12:14:14,219 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2148; skipping batch. preds range=[0.0000, 481.5000] targets range=[43.6000, 907.0000]
2025-10-02 12:14:14,251 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2149; skipping batch. preds range=[0.0000, 486.7500] targets range=[8.2000, 1025.0000]
2025-10-02 12:14:14,282 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2150; skipping batch. preds range=[0.0000, 481.0000] targets range=[18.8000, 818.0000]
2025-10-02 12:14:14,311 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2151; skipping batch. preds range=[0.0000, 484.5000] targets range=[0.0000, 850.0000]
2025-10-02 12:14:14,335 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2152; skipping batch. preds range=[-1.1660, 466.2500] targets range=[0.0000, 950.0000]
2025-10-02 12:14:14,358 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2153; skipping batch. preds range=[0.0000, 474.0000] targets range=[11.8000, 777.8000]
2025-10-02 12:14:14,384 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2154; skipping batch. preds range=[0.0000, 541.0000] targets range=[5.8000, 940.0000]
2025-10-02 12:14:14,409 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2155; skipping batch. preds range=[-1.2969, 453.2500] targets range=[6.3000, 939.0000]
2025-10-02 12:14:19,496 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2156; skipping batch. preds range=[0.0000, 229.2500] targets range=[3.8000, 909.0000]
2025-10-02 12:14:19,529 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2157; skipping batch. preds range=[0.0000, 490.5000] targets range=[0.0000, 1058.0000]
2025-10-02 12:14:19,562 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2158; skipping batch. preds range=[0.0000, 459.7500] targets range=[26.3000, 924.0000]
2025-10-02 12:14:19,594 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2159; skipping batch. preds range=[0.0000, 469.0000] targets range=[79.8000, 1010.0000]
2025-10-02 12:14:19,623 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2160; skipping batch. preds range=[0.0000, 467.0000] targets range=[0.0000, 1025.0000]
2025-10-02 12:14:19,647 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2161; skipping batch. preds range=[0.0000, 482.5000] targets range=[24.7000, 978.0000]
2025-10-02 12:14:19,672 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2162; skipping batch. preds range=[0.0000, 472.0000] targets range=[0.9000, 840.0000]
2025-10-02 12:14:19,696 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2163; skipping batch. preds range=[-2.1680, 532.5000] targets range=[1.8000, 988.0000]
2025-10-02 12:14:23,777 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2164; skipping batch. preds range=[0.0000, 465.5000] targets range=[23.0000, 917.0000]
2025-10-02 12:14:23,822 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2165; skipping batch. preds range=[0.0000, 436.5000] targets range=[61.8000, 898.0000]
2025-10-02 12:14:23,853 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2166; skipping batch. preds range=[0.0000, 471.0000] targets range=[31.4000, 944.0000]
2025-10-02 12:14:23,880 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2167; skipping batch. preds range=[0.0000, 471.0000] targets range=[20.9000, 986.0000]
2025-10-02 12:14:23,905 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2168; skipping batch. preds range=[-0.8179, 535.0000] targets range=[0.4000, 1015.0000]
2025-10-02 12:14:23,930 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2169; skipping batch. preds range=[0.0000, 564.5000] targets range=[19.1000, 1060.0000]
2025-10-02 12:14:23,954 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2170; skipping batch. preds range=[0.0000, 484.5000] targets range=[104.2000, 844.0000]
2025-10-02 12:14:23,978 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2171; skipping batch. preds range=[0.0000, 470.2500] targets range=[5.1000, 850.0000]
2025-10-02 12:14:27,914 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2172; skipping batch. preds range=[0.0000, 188.0000] targets range=[10.7000, 865.0000]
2025-10-02 12:14:27,967 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2173; skipping batch. preds range=[0.0000, 216.2500] targets range=[0.0000, 965.0000]
2025-10-02 12:14:28,012 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2174; skipping batch. preds range=[0.0000, 466.5000] targets range=[0.0000, 730.8000]
2025-10-02 12:14:28,042 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2175; skipping batch. preds range=[0.0000, 472.7500] targets range=[25.6000, 957.0000]
2025-10-02 12:14:28,068 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2176; skipping batch. preds range=[0.0000, 258.2500] targets range=[0.0000, 862.0000]
2025-10-02 12:14:28,091 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2177; skipping batch. preds range=[-0.3401, 495.0000] targets range=[36.7000, 1044.0000]
2025-10-02 12:14:28,114 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2178; skipping batch. preds range=[0.0000, 148.2500] targets range=[36.4000, 939.0000]
2025-10-02 12:14:28,137 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2179; skipping batch. preds range=[0.0000, 486.0000] targets range=[30.0000, 895.0000]
2025-10-02 12:14:32,197 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2180; skipping batch. preds range=[-1.0088, 499.0000] targets range=[4.0000, 954.0000]
2025-10-02 12:14:32,242 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2181; skipping batch. preds range=[-1.0234, 470.2500] targets range=[0.0000, 1012.0000]
2025-10-02 12:14:32,274 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2182; skipping batch. preds range=[0.0000, 223.0000] targets range=[18.6000, 862.0000]
2025-10-02 12:14:32,302 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2183; skipping batch. preds range=[0.0000, 536.5000] targets range=[3.3000, 988.0000]
2025-10-02 12:14:32,329 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2184; skipping batch. preds range=[0.0000, 462.2500] targets range=[12.4000, 770.9000]
2025-10-02 12:14:32,354 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2185; skipping batch. preds range=[0.0000, 482.5000] targets range=[50.0000, 844.0000]
2025-10-02 12:14:32,381 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2186; skipping batch. preds range=[-0.8525, 85.9375] targets range=[19.7000, 988.0000]
2025-10-02 12:14:32,405 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2187; skipping batch. preds range=[0.0000, 446.0000] targets range=[0.0000, 848.0000]
2025-10-02 12:14:36,398 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2188; skipping batch. preds range=[0.0000, 258.7500] targets range=[0.0000, 788.4000]
2025-10-02 12:14:36,441 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2189; skipping batch. preds range=[0.0000, 472.0000] targets range=[13.1000, 992.0000]
2025-10-02 12:14:36,475 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2190; skipping batch. preds range=[0.0000, 464.0000] targets range=[0.0000, 947.0000]
2025-10-02 12:14:36,506 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2191; skipping batch. preds range=[0.0000, 457.2500] targets range=[0.0000, 972.0000]
2025-10-02 12:14:36,531 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2192; skipping batch. preds range=[-0.6753, 214.7500] targets range=[7.0000, 823.0000]
2025-10-02 12:14:36,555 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2193; skipping batch. preds range=[0.0000, 469.0000] targets range=[1.6000, 880.0000]
2025-10-02 12:14:36,578 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2194; skipping batch. preds range=[0.0000, 488.5000] targets range=[34.4000, 863.0000]
2025-10-02 12:14:36,605 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2195; skipping batch. preds range=[0.0000, 437.5000] targets range=[130.9000, 885.0000]
2025-10-02 12:14:41,438 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2196; skipping batch. preds range=[0.0000, 465.2500] targets range=[0.4000, 978.0000]
2025-10-02 12:14:41,485 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2197; skipping batch. preds range=[0.0000, 452.5000] targets range=[12.3000, 756.1000]
2025-10-02 12:14:41,529 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2198; skipping batch. preds range=[0.0000, 491.0000] targets range=[23.4000, 1015.0000]
2025-10-02 12:14:41,560 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2199; skipping batch. preds range=[0.0000, 482.5000] targets range=[7.7000, 957.0000]
2025-10-02 12:14:41,584 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2200; skipping batch. preds range=[0.0000, 475.7500] targets range=[25.1000, 840.0000]
2025-10-02 12:14:41,607 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2201; skipping batch. preds range=[0.0000, 472.0000] targets range=[10.1000, 822.0000]
2025-10-02 12:14:41,629 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2202; skipping batch. preds range=[0.0000, 443.5000] targets range=[13.9000, 801.0000]
2025-10-02 12:14:41,652 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2203; skipping batch. preds range=[0.0000, 476.7500] targets range=[14.4000, 955.0000]
2025-10-02 12:14:45,978 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2204; skipping batch. preds range=[0.0000, 494.5000] targets range=[60.5000, 1202.0000]
2025-10-02 12:14:46,012 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2205; skipping batch. preds range=[0.0000, 468.5000] targets range=[0.0000, 806.0000]
2025-10-02 12:14:46,047 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2206; skipping batch. preds range=[-0.0537, 201.3750] targets range=[0.0000, 939.0000]
2025-10-02 12:14:46,079 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2207; skipping batch. preds range=[0.0000, 420.2500] targets range=[17.4000, 958.0000]
2025-10-02 12:14:46,112 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2208; skipping batch. preds range=[0.0000, 423.2500] targets range=[9.9000, 849.0000]
2025-10-02 12:14:46,145 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2209; skipping batch. preds range=[0.0000, 409.5000] targets range=[0.0000, 807.0000]
2025-10-02 12:14:46,177 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2210; skipping batch. preds range=[-2.1484, 260.5000] targets range=[23.4000, 807.0000]
2025-10-02 12:14:46,210 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2211; skipping batch. preds range=[-0.6748, 466.0000] targets range=[0.0000, 992.0000]
2025-10-02 12:14:50,586 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2212; skipping batch. preds range=[0.0000, 493.7500] targets range=[0.0000, 821.0000]
2025-10-02 12:14:50,625 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2213; skipping batch. preds range=[0.0000, 480.2500] targets range=[0.0000, 938.0000]
2025-10-02 12:14:50,663 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2214; skipping batch. preds range=[0.0000, 500.5000] targets range=[11.3000, 818.0000]
2025-10-02 12:14:50,692 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2215; skipping batch. preds range=[0.0000, 513.0000] targets range=[24.5000, 938.0000]
2025-10-02 12:14:50,717 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2216; skipping batch. preds range=[0.0000, 474.5000] targets range=[0.0000, 803.0000]
2025-10-02 12:14:50,743 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2217; skipping batch. preds range=[0.0000, 391.5000] targets range=[6.8000, 904.0000]
2025-10-02 12:14:50,768 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2218; skipping batch. preds range=[0.0000, 483.0000] targets range=[11.6000, 834.0000]
2025-10-02 12:14:50,796 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2219; skipping batch. preds range=[0.0000, 470.2500] targets range=[9.5000, 939.0000]
2025-10-02 12:14:55,083 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2220; skipping batch. preds range=[0.0000, 523.5000] targets range=[15.0000, 926.0000]
2025-10-02 12:14:55,117 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2221; skipping batch. preds range=[0.0000, 505.2500] targets range=[55.3000, 863.0000]
2025-10-02 12:14:55,150 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2222; skipping batch. preds range=[0.0000, 455.5000] targets range=[8.7000, 807.0000]
2025-10-02 12:14:55,183 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2223; skipping batch. preds range=[0.0000, 526.0000] targets range=[20.4000, 913.0000]
2025-10-02 12:14:55,217 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2224; skipping batch. preds range=[0.0000, 237.2500] targets range=[11.1000, 816.0000]
2025-10-02 12:14:55,250 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2225; skipping batch. preds range=[0.0000, 481.0000] targets range=[38.7000, 1025.0000]
2025-10-02 12:14:55,282 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2226; skipping batch. preds range=[0.0000, 472.0000] targets range=[7.9000, 1030.0000]
2025-10-02 12:14:55,310 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2227; skipping batch. preds range=[0.0000, 481.5000] targets range=[3.2000, 850.0000]
2025-10-02 12:14:59,773 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2228; skipping batch. preds range=[0.0000, 485.5000] targets range=[154.8000, 986.0000]
2025-10-02 12:14:59,807 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2229; skipping batch. preds range=[0.0000, 484.5000] targets range=[29.0000, 1019.0000]
2025-10-02 12:14:59,840 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2230; skipping batch. preds range=[-0.0023, 453.7500] targets range=[11.8000, 968.0000]
2025-10-02 12:14:59,875 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2231; skipping batch. preds range=[0.0000, 482.0000] targets range=[0.0000, 835.0000]
2025-10-02 12:14:59,908 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2232; skipping batch. preds range=[0.0000, 530.0000] targets range=[40.0000, 828.0000]
2025-10-02 12:14:59,935 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2233; skipping batch. preds range=[0.0000, 453.5000] targets range=[35.2000, 757.1000]
2025-10-02 12:14:59,961 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2234; skipping batch. preds range=[0.0000, 498.2500] targets range=[0.6000, 803.0000]
2025-10-02 12:14:59,987 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2235; skipping batch. preds range=[0.0000, 464.5000] targets range=[0.5000, 899.0000]
2025-10-02 12:15:04,074 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2236; skipping batch. preds range=[0.0000, 488.5000] targets range=[26.6000, 1005.0000]
2025-10-02 12:15:04,117 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2237; skipping batch. preds range=[-1.2852, 488.0000] targets range=[0.9000, 961.0000]
2025-10-02 12:15:04,151 | ERROR | v_transformer.training | Non-finite loss encountered (AMP) at epoch 1 step 2238; skipping batch. preds range=[0.0000, 551.0000] targets range=[4.1000, 861.0000]
